Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268224,286413,2022-07-10 21:01:38 CST,2022-07-10,21:01:38,Photo,"11,369",8396,1315,54,70,7,820,4,51,652,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/596683751818884,今天的行程結束了，鄉親的溫暖還停留在我的手心。 今天在蘆竹南崁五福宮參香的時候，鄉親很熱情，現場民眾也很多。正當我要離開前，突然有一位阿姨，牽起我的手，走了好一段路才說要跟我合照。 大姐，你也跟我說一下你是誰...就這樣抓著我一直走... 不過當下真的很感動，謝謝阿姨加我牽條條！我會帶著你的支持，繼續努力！,https://www.facebook.com/photo.php?fbid=596683305152262&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268224,286413,2022-07-11 14:05:32 CST,2022-07-11,14:05:32,Photo,"11,533",9287,1179,108,65,6,35,4,51,798,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/597275861759673,最強力的桃園戰隊團結出動！五星級加五星級，十星級團隊一起挺桃園！ 上禮拜五，我剛離開新竹市政府，我晚上就住在桃園。我用我的行動，告訴桃園鄉親，我準備好了。 桃園，是一個熱情溫暖的城市。這兩天走訪八座桃園大廟，現場朋友都給予我很大的支持跟鼓勵，就像這幾天的天氣一樣，無比的熱情！ 我更要感謝我背後桃園隊的夥伴。6月15日選對會決議徵召我參選桃園市長，那時候我還在居家照護期間，隔天 市議員呂林小鳳 議員就帶著我們桃園隊的各位議員女士先生及參選人，召開記者會，全力支持林智堅，這就是桃園隊的溫暖熱情！ 熱情 ，是政治工作者最重要的一個特質。我可以充分感受到每一位桃園隊的夥伴，不論是文燦市長、三位委員，或是我背後的每一位議員女士先生，都充滿對桃園的熱情。我們都期盼，能夠團結勝選，得到桃園市民的支持，為大家服務！ 我跟 鄭文燦 市長都是五星級市長，五星級加五星級，未來的桃園隊就是一個十星級的團隊，有經驗、會做事，才能延續文燦市長的施政，為桃園創造下一個建設的黃金十年！,https://www.facebook.com/photo.php?fbid=597274831759776&set=a.527058028781457&type=3,,,,,,,,1.01
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268367,286401,2022-07-12 12:01:23 CST,2022-07-12,12:01:23,Photo,"13,180",9509,2955,225,61,14,111,10,91,204,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/598002481687011,我是桃園人！今天正式成為桃園人，入籍中壢！兩張身分證相比，真的「成熟」了不少…. 今天早上到中壢戶政事務所，將戶籍遷到中壢。記得上次來戶政事務所，是與太太登記結婚，在配偶欄加上桃園女兒的名字。十幾年後，換我這個桃園女婿成為桃園人。 對我來說，今天是很重要的時刻。成為桃園人之後，一定會和桃園鄉親有更多互動，請大家敬請期待！,https://www.facebook.com/photo.php?fbid=597998305020762&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,1.16
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268367,286401,2022-07-12 19:05:27 CST,2022-07-12,19:05:27,Photo,"7,311",5410,1644,55,48,1,31,3,42,77,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/598218021665457,今天參與桃園喜兒學院的開幕，看到喜憨兒基金會桃竹事務所的顏鴻吉副執行長，格外感動。過去在新竹市，我們也委託喜憨兒基金會，經營新竹市第一間公辦民營的日照中心。看到熟悉的夥伴，也來到桃園努力，真的很欣慰。 這裡是桃園第7間日照中心。每一間日照中心都很不容易，要找到空間、經費，更要跟好的團隊合作。 桃園大約有8萬名身障朋友，鄭文燦市長跟桃園市府團隊長時間透過庇護工廠、小作所以及日照中心，照顧好每一個孩子。 憨兒是家長心中永遠放不下的牽掛。日照中心就是要減輕家長的負擔，也讓這些孩子能夠自主生活，一點一點進步。 未來，我們期待桃園每一個行政區都有一個這樣的日照中心，陪伴憨兒慢慢飛，慢慢長大。政府跟民間一起合作，讓家長感受多一分的支持，也讓憨兒有一個溫暖的家。,https://www.facebook.com/photo.php?fbid=598202461667013&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.56
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267971,285880,2022-07-13 13:10:06 CST,2022-07-13,13:10:06,Photo,"10,664",9440,597,67,159,2,6,286,28,79,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/598852298268696,「無限的追思，感謝您對台灣民主的支持。」 今天一早我特別排開行程，前往日台交流協會，向安倍前首相致上最深的感謝與悼念。安倍晉三前首相是是台日民主深化的總舵手，更是台灣「最堅定的摯友」。每當台灣艱困的時刻，總能看到安倍前首相的溫暖相挺。 去年底，受到國策院的邀請，有機會跟安倍前首相有過一面之緣。論壇中，安倍前首相發表了「新時代台日關係」演講，明白地說「台灣有事，就是日本有事。」不僅表達對台灣的支持，更將台灣視為「印太戰略」中關鍵的同盟夥伴。 民主、自由，是安倍前首相留給我們最堅定的信念。我們一定會延續這樣的精神，繼續為台日民主深化而努力，這也是我們這一輩政治工作者必須承擔的共同使命。 願安倍前首相的精神化為千風，永遠在民主的廣闊天空中翱翔吹拂。,https://www.facebook.com/photo.php?fbid=598848874935705&set=a.527058028781457&type=3,,,,,,,,-1.07
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267971,285880,2022-07-13 20:58:11 CST,2022-07-13,20:58:11,Photo,"12,970",9612,3007,66,67,5,50,4,52,107,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/599123818241544,行程結束時，隨行的同仁跟我說今天有超級月亮，隨手拍下來，記錄一下來到桃園的第一次月圓！ ＃好兆頭_圓圓滿滿 ＃大家有推薦哪裡賞月嗎,https://www.facebook.com/photo.php?fbid=599121851575074&set=a.527058028781457&type=3,,,,,,,,1.14
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267849,285701,2022-07-14 13:19:46 CST,2022-07-14,13:19:46,Photo,"9,665",7023,2334,64,47,2,51,3,58,83,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/599710434849549,跟大家分享吃長崎蛋糕的小訣竅：一定要吃最底下焦糖化的蛋糕屑屑！ 拜訪蘆竹區 #金格卡司蒂菈樂園觀光工廠，感謝林世閎總經理為我詳細地介紹蛋糕的製程。產業是城市發展的心臟，桃園產業廊帶更是台灣最重要的產業聚落。 疫情漸漸趨緩，桃園有全台最多32間觀光工廠就是最好的國旅資源。透過體驗經濟，打造屬於桃園的城市品牌。作為城市的大家長，不僅要照顧市民，也要協助產業，傾聽產業心聲。 就像今天巧遇來參觀的孩子們，開心地體驗手作蛋糕製程，就是結合產業、觀光、教育最好的示範！,https://www.facebook.com/photo.php?fbid=599709981516261&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.18
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267751,285555,2022-07-15 15:09:36 CST,2022-07-15,15:09:36,Photo,"7,337",4901,2242,31,28,1,25,1,47,61,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/600527331434526,跟著鍾老的生活軌跡，按圖索驥走讀龍潭，參訪「鍾肇政文學生活園區」！ 今天參訪「鍾肇政文學生活園區」，就是過去鍾老任教龍潭國小時的教師宿舍。感謝鍾肇政媳婦 蔣絜安 靚台妹 委員的導覽，參觀鍾老曾居住長達十年的舊居，讓我感受鍾老在龍潭生活的過往點滴。 鍾老細膩的筆鋒，描寫的是客庄文化生活，刻畫的是台灣人的刻苦。在那個強調中華文化的年代，鍾老扛起台灣文學的歷史使命，建構起如今我們所認識的「台灣文學」。 土地是文學之源，讓文化在城市扎根，才能讓鍾老的精神如「大河長流」。 鄭文燦 市長長期透過許多文化建設，保存延續桃園珍貴的在地記憶，也讓城市生活更加深刻。 未來，我也會繼續文化上的建設，讓「文化」成為桃園的城市品牌，成為這座城市的名片，讓桃園精彩豐富的底蘊，被更多人看見！,https://www.facebook.com/photo.php?fbid=600526624767930&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.55
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267751,285555,2022-07-15 20:30:08 CST,2022-07-15,20:30:08,Photo,"11,969",9726,1824,145,43,5,14,0,35,177,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/600688201418439,上週五帶著一卡皮箱住進老婆娘家，時間過得很快一週過去。 這張照片是我和 鄭文燦 市長在競選辦公室拍下的。當時文燦市長看著窗外的街景，細細地跟我說桃園這幾年的發展，還有未來的展望。 雖然已經認識燦哥很長一段時間了，但這次，是第一次以桃園人的身份聽燦哥分享，更讓人敬佩他對於城市發展的遠見以及市政工作的熟稔。而且充滿活力，好像永遠不會累，總是熱情地跟鄉親們互動。 我想，這就是桃園人的特質，質樸、熱情，充滿能量。就像這座城市，有充滿生命力的在地文化，也有懷抱夢想來桃園打拼的年輕人，更是台灣面向世界的國門之都。 現在的我，每天都8點出門，一直到10點、11點才回到家。 一早出門時，遇到清潔隊員，他一眼就認出我，很熱情地跟我打招呼。早上在龍潭，更有一位從新竹縣搬到這的大姐，熱情的跟我說朋友特別打電話給她拜託一定要支持我。 我想，這就是桃園人的溫暖，熱情滿滿。,https://www.facebook.com/photo.php?fbid=600688144751778&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,1.05
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267751,285555,2022-07-16 10:16:22 CST,2022-07-16,10:16:22,Photo,"17,510",14898,2044,96,77,11,101,5,64,214,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/601133421373917,今天8點行程一結束， 黃家齊議員就拉著我到大廟商圈，吃人氣早餐 ＃九福包子！ 有多好吃？看我不顧形象大口吃，就知道了！補充完能量，繼續跑行程，繼續拚！ ＃早安桃園 ＃週末早餐吃什麼 ＃歡迎推薦,https://www.facebook.com/photo.php?fbid=601132461374013&set=a.527058028781457&type=3,,,,,,,,1.54
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267761,285507,2022-07-16 18:49:20 CST,2022-07-16,18:49:20,Photo,"18,665",15052,1447,82,67,76,1321,4,50,566,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/601391728014753,行程滿滿，剛才收到鄉親們的友善提醒，早上連跑三場行程後，沒注意到自己褲子被勾破了⋯⋯ 原本以為沒人發現，所以助理提醒後趕快回家換件褲子繼續拼，沒想到還是被鄉親們看到。 記得2014年的選舉，為了握到每一雙市民朋友的手，一百天就磨破皮鞋底，我還特別裝盒子留作紀念；不過今年我要跟褲子說：撐住啊！馬上送你去修補，趕快回來和主人一起拼。 #豪伯登 #進場維修中,https://www.facebook.com/photo.php?fbid=601391394681453&set=a.527058018781458&type=3,,,,,,,,1.64
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267761,285507,2022-07-16 22:26:33 CST,2022-07-16,22:26:33,Photo,"7,783",6580,916,92,48,0,17,1,39,90,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/601511458002780,手轉龍珠，準備招喚神龍！龍潭龍元宮「神龍鬧鎮」！ 今天晚上跟 鄭文燦 市長參與龍潭的「神龍鬧鎮」夜戲神龍晚會，熱鬧慶典展現滿滿的在地生命力！地方創生結合龍潭神農大帝五穀爺的傳統信仰，打造首屆的「神龍鬧鎮」。 就像大溪大禧，都是透過設計力導入，不僅讓慶典成為新的城市品牌，更變成吸引年輕人的熱鬧派對，傳統文化也可以很潮！ ＃神龍真的很長 ＃週末夜行程滿滿,https://www.facebook.com/photo.php?fbid=601509614669631&set=a.527058028781457&type=3,,,,,,,,-1.46
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267765,285452,2022-07-17 12:43:33 CST,2022-07-17,12:43:33,Photo,"9,947",8601,1045,64,58,2,25,2,46,104,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/601949051292354,早上和 鄭文燦 市長、 黃世杰 委員一起和102歲的姜仁厚阿公拍照，阿公是姜家宗親的宗長之一，今天和我們一樣來參加「天水堂」祠堂修整的完工儀式，現場很多姜家人特別回來齊聚，見證這個凝聚家族向心力的一刻。 姜梅公是我們桃園新屋區第二大的客家家族，家族成員有數千人，新屋是全台唯一海洋客家文化的聚落，聽燦哥分享這幾年在新屋的政績，永安漁港的改造、新屋高中的建設，讓新屋從魚米之鄉，變成一個旅遊勝地；今天來到現場感受到姜家宗親的熱情，也期待未來能夠接棒讓新屋越來越好。 #日頭當烈 #姜家人熱情更盛,https://www.facebook.com/photo.php?fbid=601948547959071&set=a.527058028781457&type=3,,,,,,,,-1.15
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267765,285452,2022-07-17 18:00:02 CST,2022-07-17,18:00:02,Photo,"25,997",22060,1874,180,141,4,68,10,101,1559,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/602100817943844,團結台灣，顧好未來！是使命，也是初衷。我有信心，民進黨每一位縣市長候選人都有信心，打贏年底的選戰，為下一代顧好未來！ 今天在全代會上， 蘇貞昌 院長向全體黨員報告，這幾年來民進黨執政的成績單；班班有冷氣、補助國中小營養午餐、租金補助，政府帶頭加薪，年年提升基本工資，給孩子最好的照顧，也減輕年輕人的負擔。 面對疫情的挑戰，我們仍創下11年來經濟成長率的新高，6年來成長56%。就像 蔡英文 Tsai Ing-wen 總統說的，我們不僅會做事，更是做對事！每一項改革都不容易，但即使很難，也一定要去做。 顧好未來，就是我們對台灣的承諾。 我肩上的戰袍，是挑戰、是期待：勇於面對時代的挑戰，決不辜負人民的期待。是台灣隊的精神，也是台灣人的精神。堅守民主自由，讓台灣在艱難的環境中持續崛起！ 我將與北台灣縣市的候選人一起，強強聯手，共同治理，讓首都生活圈，大步向前。跟主席報告，也跟桃園人報告，我有信心，桃園一定贏！年輕桃園，堅定向前！,https://www.facebook.com/photo.php?fbid=602100791277180&set=a.527058028781457&type=3,,,,,,,,2.28
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,267765,285452,2022-07-18 12:00:39 CST,2022-07-18,12:00:39,Photo,"8,050",6808,943,67,38,2,15,2,48,127,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/602652597888666,注入活力與創意，讓人回來，讓龍潭更好！拜訪菱潭街興創基地。 聽在地團隊分享，他們集結50家在地文創品牌，舉辦各式活動，讓過去龍潭最熱鬧的「第一市場」重獲新生，也讓好的生活，在龍潭的老城區蔓延而生。 地方創生跟公共服務的工作很像，都需要對土地的熱情，才能持續投入。過去鄭文燦市長跟桃園市政府成立「地方創生推動平台」，跨局處協助在地團隊，發掘地方的潛力！未來，我也會持續推動地方創生，讓桃園越來越好！,https://www.facebook.com/photo.php?fbid=602650651222194&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.42
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268566,286145,2022-07-18 19:12:16 CST,2022-07-18,19:12:16,Photo,"11,297",9715,1209,88,71,4,30,4,52,124,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/602845324536060,沖咖啡？我專業！不過第一次體驗手沖越南滴漏咖啡，還是有點不一樣。濃醇苦甜的滋味，我想就是桃園的新台灣味！ 今天拜訪兩位在台越南籍的新住民老闆，Adam Quý及跟陳兆輝，他們帶我DIY體驗越南滴漏咖啡，濃厚的味道，讓我感受到不同的文化風味。 有許多新住民朋友來到桃園落腳。過去幾年， 鄭文燦 市長也很關注新住民朋友的權益，市府社會局不僅成立新住民事務科，更設置新住民文化會館、新住民培力中心，讓桃園成為他們的新故鄉。 我擔任新竹市長時，也成立新住民成立專責服務中心，照顧新住民姐妹們。同時跨局處開辦語言、技能、職訓等專班，讓新住民不只是來「討生活」，更要有「好生活」！ 桃園是一個多元包容的城市，未來我也將邀請新住民朋友，一起參與市政規劃，看見不同族群的需求，才能照顧好每一個桃園人。,https://www.facebook.com/photo.php?fbid=602844314536161&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.01
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268566,286145,2022-07-19 15:45:50 CST,2022-07-19,15:45:50,Photo,"9,348",7738,1339,63,41,2,22,4,56,83,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/603465384474054,沒有一個戰爭值得被歌頌，戰爭的教訓更不能被遺忘。今天來到桃園龍岡，參訪紀錄滇緬異域孤軍歷史的異域故事館。 我身旁的是王根深董事長。在滇緬異域邊區長大，15歲的時候加入台灣情報局，成為光武情報部隊的一員。在戰場上度過很長一段時間，當時一起投身軍旅的同梯同學，也大多在戰場上犧牲了。 幾經波折來到台灣，在桃園龍岡的忠貞新村落腳。為了討生活，跟家人一起經營雲南口味的手工米干小吃店，30年過去，原來的小吃店，變成了根深企業，也讓將雲南飲食和文化在桃園紮根。 王根深董事長跟我說，他努力賺到的錢，不是要留給下一代，不是要當作遺產，而是應該要做更有意義的事。於是自費成立異域故事館，讓更多人記得滇緬孤軍的故事。 戰爭讓許多人顛沛流離，失去家人，失去生命。記得以前看「異域」這部電影，在戰火的畫面後，是王傑唱著「我們沒有家」，印象很深刻，也很難過。今天跟王根深董事長相識，聽著他一路走來的故事，格外感動。 我們有家，就在桃園，就在台灣。,https://www.facebook.com/photo.php?fbid=603464927807433&set=a.527058028781457&type=3,,,,,,,,-1.22
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268951,286508,2022-07-20 14:02:58 CST,2022-07-20,14:02:58,Photo,"11,176",9830,1003,55,40,2,24,2,50,170,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/604159934404599,早上起來，喝一杯智能烘豆的咖啡；出門搭上自駕巴士，利用通勤時間好好閱讀。未來的智慧生活，就在這裡！ 「虎頭山創新園區」原本是海巡署用地，後來經過鄭文燦市長協調，成為亞洲·矽谷計畫的重要據點。結合自駕車與資訊安全物聯網兩大主軸，吸引優秀的創新團隊進駐，讓這裡成為孵化下一個世代的AIoT產業的創新園區。 我過去擔任新竹市長，也推動很多AIoT產業工作，包含跟科技部合作，推動了竹科X的產業園區，就是要為下一個世代AIoT產業來做準備。 這也是我第二次體驗自駕車，上次在新竹，這次在桃園。這兩個城市都是台灣重要的科技工業的城市，期待未來能夠串聯桃竹科技廊帶，強強聯手，擴大半導體產業的重鎮，讓虎頭山成為下一座護國神山。,https://www.facebook.com/photo.php?fbid=604159251071334&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.02
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,268951,286508,2022-07-20 19:43:28 CST,2022-07-20,19:43:28,Photo,"17,929",16268,1217,121,87,10,38,1,72,115,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/604314197722506,跟太太剛結婚時，很常一起回桃園娘家看親戚。第一次吃南平鵝肉，就是我太太帶我來吃的。 還記得那天來的時間是晚上，印象很深刻，高朋滿座，非常熱鬧，一走進店裡就感受到濃濃的台灣味，我很喜歡。 白斬鵝肉、滷肉飯是我的最愛。後來跟太太回桃園娘家，我都主動跟我太太說，今天晚餐吃南平好不好？ 前幾天我跟 藍士博 一起來回味好味道！桃園是一個充滿美食小吃文化的城市，所以那天我也跟士博請教他的桃園美食名單，筆記下來，下次行程空檔，就可以用美食補充能量！,https://www.facebook.com/photo.php?fbid=604313107722615&set=a.527058028781457&type=3,,,,,,,,1.57
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,269233,286757,2022-07-21 17:31:33 CST,2022-07-21,17:31:33,Photo,"8,785",7440,1049,50,38,2,28,6,56,116,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/605011617652764,今天學到一句俗諺「正月女婿，二月韭菜」。我這個桃園女婿，也像二月韭菜一樣，尚青、著時，最對味！ 今天到大溪中庄的香草野園，這裡是由小蝦（林詹梃）和兩個哥哥一起經營。他們都是海歸青農，到世界走了一圈，最後帶著理想回到家鄉，以友善環境的自然農法，培育有機作物。 小蝦特別跟我介紹他們著要培育的韭菜，更體驗了有機韭菜做的青醬，搭配現烤的麵包，吃起來味道很濃郁。新式的裁培方法，成功打入市場，不僅是知名飯店主廚的指定供應商，還是華膳空廚的長期合作夥伴。 要做有機農法不容易，除了自己農場以外，周邊環境都要有機，就要去說服周邊的農友一起。但他們慢慢集結在地的力量，一點一點讓更多青農加入。 來桃園的這段日子，遇到許多疼惜這片土地、並且充滿熱情的在地朋友。未來我這個桃園女婿，也會成為這些「熱血青農」的夥伴，持續推廣「從產季到餐桌」的食農教育，一起為桃園做更多！,https://www.facebook.com/photo.php?fbid=605010104319582&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.3
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,269233,286757,2022-07-22 00:30:13 CST,2022-07-22,00:30:13,Photo,"10,159",9107,762,79,56,1,19,3,46,86,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/605299127624013,還沒睡嗎？你也正在大溪嗎？今晚大溪正熱鬧。 農曆6月24日關聖帝君聖誕，也是大溪人的第二個過年。周邊的廟宇神明都齊聚普濟堂要來為帝君祝壽，今晚的大溪有著穿透夜晚的人情味。,https://www.facebook.com/photo.php?fbid=605299104290682&set=a.527058018781458&type=3,,,,,,,,-1.12
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,269233,286757,2022-07-22 09:28:26 CST,2022-07-22,09:28:26,Photo,"12,659",8995,2592,67,46,8,156,7,129,659,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/605558590931400,早安，桃園！每天都很早出門，希望可以認識更多市民朋友。車上的時間也不能放過，要認真讀資料、做功課！ 這幾天連日高溫，在車上都能感覺到桃園的大太陽，大家出門記得注意好防曬。,https://www.facebook.com/photo.php?fbid=605558440931415&set=a.527058028781457&type=3,,,,,,,,1.11
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,269383,286875,2022-07-22 12:16:23 CST,2022-07-22,12:16:23,Photo,"11,709",9478,1607,102,73,2,145,7,184,111,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/605640887589837,行程中移動的空檔，以前的同事傳來新竹市立棒球場即將重啟的照片給我；很感動球場終於改造完成，也要迎來五年後的嶄新場地的第一場球賽。 也不禁讓我回憶起2014年的選舉時光，那時幾位關心棒球運動發展的基層教練、退役球員還有球評老師，除了老舊球場的改造外，我們更多的時候是在討論整個棒球運動要如何在城市裡扎根茁壯。 而後我們花了近八年的時間，補助基層棒球經費、球具，社區棒球隊的成立，讓更多小朋友愛上這項運動。對於球員有更完善的培訓體系，專任教練的聘用和科學化的訓練器材建置；另外也有球場分級使用制度的確認，增設了更多場地，讓社區、業餘、三級棒球都有各自的場地可以使用，也降低主要球場的負擔，最後爭取到場地的原址重建，也力邀職業球團進駐。未來，職業球團不僅在於運動賽事的推廣，更可以做到三級棒球的培力。 一套政策論述的完成，需要整合、協調與執行，從制度面、人才面還有軟體與硬體的改造，最後創造一個可以循環的生態系。兩屆市長以來我與市府團隊持續努力、持續累積，市政建設沒有一蹴可及的可能，沒有最好只有更好的追求。 這些孩子，或許小時候曾經在河濱公園棒壘球場打過球，或是在學校加入過球隊，可以選擇職業球員這條路，如果選擇了其他條道路，也可以成為熱愛棒球會進場看球的球迷，帶著自己的孩子進到球場和他述說過去的回憶，還有這項運動帶來的感動。,https://www.facebook.com/photo.php?fbid=605640530923206&set=a.527058028781457&type=3,,,,,,,,1.03
