Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691890,672082,2022-09-17 21:47:18 CST,2022-09-17,21:47:18,Photo,"2,612",2326,196,22,34,9,0,0,1,24,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/634691258023015,剛剛發生地震，大家都還好嗎？ 佳龍希望所有好朋友都平安，也提醒大家千萬要注意安全、留意餘震的影響。,https://www.facebook.com/photo.php?fbid=634693818022759&set=a.253069669518511&type=3,,,,,,,,-2.02
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691898,672091,2022-09-18 09:16:58 CST,2022-09-18,09:16:58,Photo,"2,366",2183,75,26,16,0,1,0,0,65,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/635037251321749,昨天是 新北市議員鄭宇恩 競選總部的成立，宇恩正準備要當媽媽，我則是要為新北市的未來做足準備，我跟她說，選林佳龍當市長，會有五福利、就是有福利！ ​ 新北市有很多跟宇恩一樣的家長，他們都期待著能有更好的生活，過去，民進黨從蔡英文總統、游錫堃院長到蘇貞昌院長，在新北市都提出過很多的好政見，我當選市長後，絕對幫大家一一實現。 ​ 我會補助六十五歲長輩免費裝假牙、蓋社會住宅、加碼青年成家基金、增設幼幼專班、讓敬老卡的點數擴大使用，用這五項社福政策，照顧每一個新北的家庭！ ​ 昨天現場的口號是「迎接淡水好時代、實現八里好發展」，今天我要再加上兩句：「選擇佳龍大翻新、新北市政不空轉。」 ​ 特別感謝 卓榮泰 前主席、內政部 徐國勇 部長、立法委員 蔡易餘 家己人、 羅致政粉絲團、台北市議員 陳慈慧 基層優先 專業認真，都來到現場站台助講，我們一起拚，讓新北市大翻新！,https://www.facebook.com/photo.php?fbid=635037207988420&set=a.253069669518511&type=3,,,,,,,,-2.23
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691898,672091,2022-09-18 11:40:06 CST,2022-09-18,11:40:06,Photo,"6,251",5797,195,64,41,2,7,1,3,141,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/635107124648095,史明留下台灣400年史，讓我們邁向光明400年 ​ 史明歐吉桑，轉眼已經離開我們快三年的時間。昨天晚上，佳龍在三重參加 台灣的過去、現在、未來 ── 追想史明音樂祭，談到歐吉桑帶給台灣的影響。 ​ 史明歐吉桑是一個理想主義者，他建立的台灣主體性，是台灣人的史觀。他所寫的《台灣人四百年史》，是台灣民主運動的聖經，是因為史明歐吉桑走在前面，我們才有機會，能在後頭接下民主的棒子。 ​ 1624年，荷蘭人來台灣，2024是我們進入大航海時代滿400年紀念。400年來，台灣一次次走過悲情的歷史，如今我們擺脫外來政權的侵略，建立自己的民主體制，開始書寫屬於我們的光明歷史。 ​ 歐吉桑交代過三件事情，他說：台灣一定要是台灣人的台灣、台灣一定要是民主的台灣、台灣要世界的台灣。這三件事，是我們在台灣從政、為台灣人民服務的人，都要記得的重要精神。昨晚我們聚在一起，講著台灣的未來，唱著台灣的心聲，就是為了把這三個精神，繼續傳承。 ​ 阿中部長 陳時中 昨天也出席了音樂祭，就像我手上拿的「團結就是力量」的畫作，我們要繼續為年底的選舉努力，一起做小英總統的後盾，才能讓總統來做台灣的後盾。 ​ 佳龍從選戰開始的時候就常說，雙北雙箭頭，台北、新北更會是未來的首都圈的雙核心、雙引擎，龍中在這裡會合，有高度的民主意義。 ​ 我想再次呼籲所有好朋友，史明歐吉桑曾經說過：「台灣的進步要有台灣的青年來推動。」年底選舉除了要選出縣市首長、議員跟里長以外，不要忘記還有十八歲公民權這一張選票，需要我們投出民主新未來，書寫憲法新歷史。 ​ Su Beng-史明文物館,https://www.facebook.com/photo.php?fbid=635107107981430&set=a.253069669518511&type=3,,,,,,,,1.18
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691898,672091,2022-09-18 16:01:30 CST,2022-09-18,16:01:30,Status,"3,893",3559,151,29,38,2,0,10,1,103,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/635237144635093,今天下午2：44分，台東縣池上鄉發生規模6.8有感地震，最大震度台東縣池上6強。 ​ 全台都感受到地震的強度，也非常關注這場地震造成的災害，我們的心與花東居民同在，也打了電話關心在花東的朋友。 ​ 我已取消今天所有競選行程，希望沒有任何傷亡傳出，也請大家關心家人朋友，注意自己的安全。 ​ 天佑台灣！,,,,,,,,,-1.26
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691907,672104,2022-09-19 21:59:50 CST,2022-09-19,21:59:50,Photo,"3,319",2888,101,70,18,1,4,0,3,234,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/636173874541420,歷經這兩天的連續地震，佳龍相信，很多民眾到現在依然惶惶不安，尤其是身在東部的朋友，更是遭受直接的損害跟傷亡，再次喚起我們加強對建築安全的重視。 ​ 如何謹慎的面對天災，是每個城市的首長都要重視的問題。台灣有地震、颱風、水災等天然災害挑戰，國土安全，是我們迫切需要正視的問題！ ​ 新北市土地龐大，超過 40 年的老房子更有超過 45 萬戶，尤其人口密集的板橋、中和、永和、新店、三重、新莊有老舊公寓需要體檢。 ​ 加速危老建築的都更，我們將以「專案指定、專家進場、增加預算、加速進度」四大作法，加速危老建築在 4 年內核定 4 萬戶都更，維護公共安全與都市景觀。 ​ 我們的主張如下： ​ 💫 都更大改革 危老翻新屋💫 ​ 1.專案指定 超過 40 年以上的建築物，承受不住強烈地震的威脅，市政府應該專案主動協助，加快都更進度。尤其有結構安全、危及公共安全的危老建築，市政府應該主動指認、設定專案，透過指定區域、指定屋齡、放大容積獎勵、並限期內完成都更。 ​ 2.專家進場 為加速危老建築物都更，新北市住都中心將培植都更危老整合師，協助民間自辦都更案整合及申請案法律、協調、研提方案等繁瑣程序，加速都更進行。 ​ 3.增加預算 為了加速市容更新，新北市政府將分期分區指定區域，針對老舊建築進行拉皮整建維護，增加相關預算，並以放寬標準、加速進度、資訊公開三大作法，加速進行。 ​ 4.加速進度 民間申請危老重建基地，常夾雜或毗鄰市有非公用土地，市政府原則上應同意參與重建，加速新北市危老重建腳步。 ​ 我們雖阻止不了大自然的力量，但是維護居住安全，可以透過科學的方式，強化建築物的安全。,https://www.facebook.com/photo.php?fbid=636241087868032&set=a.253069669518511&type=3,,,,,,,,-1.59
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691902,672095,2022-09-20 13:33:43 CST,2022-09-20,13:33:43,Native Video,"3,496",2894,190,101,41,1,10,0,11,248,owned,Yes,16925,17576,0,00:03:33,https://www.facebook.com/100044464388138/posts/636614097830731,#市政大願景系列影片－城市大溫暖篇 ​ 參選新北市長兩個多月以來，佳龍不斷提出許多政策，透過演講的場合，也讓越來越多的市民了解我們的理念。儘管很多人不斷告訴我，沒有人關心政見，但是我依然要負責任地研讀資料，開會討論，擘劃城市的願景，因為，我相信有非常多新北市民非常關心，這座城市的未來，這裡是 400 多萬人生活的所在，值得更好的對待。 ​ 我的對手靠著「好好做事、專心市政」八個字跟選民對話，這不是我們樂見的民主品質。 ​ 市政大願景系列影片，是我誠懇的政見，率先以城市大溫暖篇開場，是因為我深信，一位政治人物，不管做什麼位置，都必須以人為本，才能負責任地把事情做好，不辜負從政最初的願望：讓台灣更好。 ​ 請給我 3 分鐘的時間，跟我一起看見願景，看見新的新北市！,https://www.facebook.com/forpeople/videos/838315630854409/,,,市政大願景系列影片－城市大溫暖篇,,,,,-1.08
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691902,672095,2022-09-20 20:00:10 CST,2022-09-20,20:00:10,Photo,"2,217",1933,79,45,18,2,4,0,1,135,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/636763497815791,龍來挺翻新，官網正式上線 🐲 https://portaly.cc/dragonforpeople ​ 各位市民頭家好，這是佳龍應徵市長的「社群名片」！ ​ 昨天我分享了都更政見，今天我也公布了政策影片，不過，我還有更多更完整的「政策大禮包」，要在這裡與你分享！ ​ 在這張名片中，彙整了我所擘劃的 4 大政策主軸、19 項市政願景，以及最新消息、專訪精華、動態回顧等各式資訊，讓所有關心新北、支持翻新的朋友，可以隨時透過這個傳送門，更即時、方便的了解我對這座城市的規劃。 ​ 除此之外，新北各區共 36 位議員候選人的臉書，以及其他多元的影音圖文紀錄，我們也都整合在這扇「政策傳送門」中，邀請大家進入觀看完整內容，並踴躍轉給更多朋友！ ​ 只要簡單透過右上角的 QRcode 分享，或是左上角的一鍵轉傳，就能讓翻新的力量擴散出去，與我們一起為了更好的新北打拚！,https://www.facebook.com/photo.php?fbid=636762244482583&set=a.253069669518511&type=3,,,,,,,,-2.38
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691881,672080,2022-09-21 13:59:22 CST,2022-09-21,13:59:22,Live Video Complete,"1,865",1472,151,82,53,1,0,0,2,104,owned,Yes,19756,19959,0,00:28:31,https://www.facebook.com/100044464388138/posts/378123501044093,「韌性安全大放心 災防機制大進步」政策記者會,https://www.facebook.com/forpeople/videos/378123501044093/,,,「韌性安全大放心 災防機制大進步」政策發布記者會,,,,,-3
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691881,672080,2022-09-21 19:23:33 CST,2022-09-21,19:23:33,Photo,"1,534",1385,79,29,10,1,0,0,0,30,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/637547791070695,921國家防災日 －積極發展城市韌性 ​ 地震等天災，發生時總讓我們措手不及。 ​ 台灣位處地震帶，一次又一次的地震，提醒我們必須重視建築的耐震，才能住得安心，特別是危老建築必須透過更完整的都市計畫，加速辦理都更，才能讓每一個人不再擔心受怕。建築是給人住的，打造城市韌性，要先看見人的需求，才能設計出安全的家，建立安全的居住環境。 ​ 佳龍過去在擔任交通部長和台中市長任內，非常重視防災政策。在台中市長任內，我們催生全台第一個退役軍警消的三棲救難協會，讓台中承擔起中部跨縣市災害防救工作的樞紐角色。擔任無任所大使時，我們發起台灣消防發展與交流協會，推動設備儀器升級與人員培訓及國際交流，透過韌性城市做國際交流。因為有過去對防災議題的長期耕耘，所以這次佳龍同樣也邀請專家們共同來研究、規劃防災政策，期望將新北市提昇新北市的防災韌性，降低未來災害來臨時的傷害。 ​ 我們已經提出四大都更政見、加速翻新新北的危老住宅。今天是 921 #國家防災日，我們也特別邀請台灣區防火安全建築材料協進 會、中華民國消防設備師（士）協會、台灣消防發展與交流協會、台灣消防器材工業同業公會，公布「災防大韌性」的政見，以「四大策略、八大政策」來向市民朋友報告，如何 #打造韌性災防城市，優化城市公共安全，我們的主張如下，也邀請大家共同思考： 一、推動建物安全主動監測 ​ 📍加速危老建築的都更：以「專案指定、專家進場、增加預算、加速進度」 四大作法，以「一坪換一坪」的方式，期望在 4 年內核定 4 萬戶都更，來加速危老建築，維護公共安全與都市景觀。 📍山坡地社區及土石流潛勢區監測預警機制：建置完善山坡地監測網及預警系統，強化山坡地社區之防災監測，並建構完善智慧防災資訊系統。 ​ 二、強化防救災機制與組織 📍防救災區級化：以新北市 29 區為單位，針對各區潛在災害特性進行最嚴重境況推演，確認各區災害脆弱性、掌握各項應變所需資源與待補強項目，提升 29 區防災韌性。全市皆做好教育訓練與編組演練，儲備自保、自救與互救能量。 ​ 📍推動廳舍耐震補強及作業環境：辦理「頂埔分隊」及「第一大隊、海山中隊暨莒光分隊」廳舍重建工程及海山分隊、新板分隊等 10 處廳舍的內部整修作業。 三、補齊救災能量與設備 📍增加消防救災人力 400 名：更新救災裝備、汰換新式消防車輛、引進新式救災器材及通訊裝備。為保障基層警消健康權，推動警消兩班制，並逐年降低服勤工時。並提供警消社會住宅，及預留消防分隊勤務宿舍。 ​ 📍建立地下層災害應變中心：建置無線電、衛星、微波、網路等多元系統，確保應變救災及通訊能力不中斷。 ​ 四、擴大公私協力 ​ 📍培育全事故防災士：透過擴大韌性社區及防災士培育，提升新北市跨行政區救災及公私協力民間聯防機制，強化新北災害防救據點整備及運作。 ​ 📍納入民防及社區保全協力防救災：緊急救災時，納入民防、社區保全人員及防災志工，建立政府與企業面對各種事故時，整合各單位資源的全事故整合緊急應變機制。透過補助民間志工的救災器材，建構社區緊急應變隊伍，讓民間團體及政府攜手共同救災。 山田摩衣 石一佑 - 小佑子粉絲團 黃淑君 板橋,https://www.facebook.com/photo.php?fbid=637547101070764&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-3.45
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691881,672080,2022-09-21 21:00:03 CST,2022-09-21,21:00:03,Photo,908,828,43,12,4,0,3,0,2,16,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/637598974398910,歷經連日地震的侵襲，這幾天佳龍取消了競選行程，專注在社群上跟新北市民報告政見的規劃，從防災都更、城市大溫暖的願景，到今天召開記者會提出「韌性安全大放心 災防機制大進步」的政策，都是為了具體實現「新北大翻新」的理念！ ​ 除了政策的規劃以外，我也要向大家報告，新北各大戰區的競選總部，也都在陸續成立中！上週日，我剛剛跟著中和區的總督導 立法委員 江永昌，以及新北市議員 張志豪 中和發言人、張維倩、議員候選人張嘉玲，來跟在地的鄉親問候！我們一起擬定了九大政見，要來翻新中和！ ​ 我要用明確的政見，來改善地方中央配合的效能，就像我當台中市長、交通部長時一樣，透過前瞻基礎建設、五加二產業創新、社會福利措施等中央政策，來改善地方建設、提高生活品質，讓「新北大翻新」在中和落實！ ​ ✨ 翻新中和 九大政見 ✨，請好朋友幫我們分享出去，讓更多市民知道！ ​ 1️⃣ 開闢南勢角東西側聯外道路 2️⃣ 中和交流道新增南北出匝道 3️⃣ 整治中和大排中下游水環境 4️⃣ 早日拆除捷運萬大線第一期施工圍籬 5️⃣ 南勢角齊魯兵工廠土地改建成兒童公園 6️⃣ 內外員山的交通聯外道路開闢 7️⃣ 台64線增設中和段匝道 8️⃣ 親水綠帶計畫 9️⃣ 建置中和秀朗橋河濱極限運動場,https://www.facebook.com/photo.php?fbid=637598944398913&set=a.253069669518511&type=3,,,,,,,,-5.82
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691881,672080,2022-09-21 22:50:07 CST,2022-09-21,22:50:07,Photo,"3,779",3393,105,34,21,2,3,1,1,219,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/637668874391920,「新北大翻新，客家心連心！」佳龍的客家後援會正式成立！新北之美是因為多元共融，彩虹之美是因為多色共呈，客家文化就像花布一樣，是最吸引人的顏色，我要用創意來呈現文化的底蘊，讓新北成為展現台灣客家文化特色最好的城市。 ​ 大家應該不太知道，新北市雖然有 63 萬 5 千位客家鄉親，但客家事務的預算卻只有 1 億 2200 萬，對比桃園市有 85 萬客家人，預算則高達 8 億，雖然同樣是六都，但重視的程度天差地遠，「哈客館」更是有只有五個據點。 ​ 我當選新北市長，會讓客家事務的預算加倍、哈客館加倍，更要讓新北市一年四季 12 個月、52 週都有節慶、盛會，以多元豐富的文化打造觀光旅遊最好的體驗。過去蘇貞昌院長在台北縣長任內推動的「一鄉鎮一特色」，我也要升級「2.0 版」，用「一鄉鎮一盛會、一鄉鎮一品牌」，讓多元文化成為新北觀光、創業最好的資產，打造新北市成為「盛會城市」！ ​ 特別感謝後援會總會長葉雲仁、總督導陳明真、文化部長李永得、客委會主委 楊長鎮、副主委鍾孔炤、前新竹縣長林光華、民進黨新竹縣長候選人周江杰 來到現場，我們民進黨新北市黨部的主委何博文 Ho Po-wen 、市議員 新北市議員黃俊哲、戴瑋姍、候選人 山田摩衣 、 石一佑 - 小佑子粉絲團、黃淑君 板橋、 彭莉惠 也都到場相挺，展現我們大翻新戰隊對於客家文化的重視！,https://www.facebook.com/photo.php?fbid=637668851058589&set=a.253069669518511&type=3,,,,,,,,-1.4
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691902,672087,2022-09-22 10:33:00 CST,2022-09-22,10:33:00,Photo,"6,062",5108,321,129,38,3,10,0,3,450,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/637997521025722,「對戰侯友宜，我的民主 DNA 讓我責無旁貸。請相信我，我會越戰越勇。」 ​ 新北市這場選戰，被稱作最艱鉅的苦戰。 ​ 然而，我投入這場選戰，不只為新北市而戰，更為了台灣人而戰。這一戰的意義關係台灣未來，我要讓大家看到侯友宜的真面目，讓他現出原形。 ​ 我的對手侯友宜，一心只有 2024 年的總統大位，想借市長連任的力、來使總統選舉的力。但是，新北市難道甘願做侯友宜的備胎？這要新北市民情何以堪？ ​ 看看過去侯友宜執政的 12 年，新北有變得更好嗎？ ​ 侯友宜所謂的好好做事，一直以來都只是「遇到事才做」，沒有願景、沒有改變現況、沒有創新治理的專業，導致施政無法創新，對城市的治理就像是「2D平面」，從各項客觀指標來看，新北的「新」到底在哪？ ​ 12 年，我認為夠了，新北市不能，也不應再空轉了。 ​ 我提出的首都圈發展策略，是用「4D 視野」，串連北北基宜桃，來擘劃城市願景。新北市現在需要的，是有願景、有政策規劃整合能力、可讓新北就地升級的市長。若侯友宜志在總統，那麼，「成全侯友宜、票投林佳龍」才是對新北市民最好的結果。 ​ 除此之外，我和侯友宜的核心價值，更有著明顯對比。 ​ 身為野百合世代，我一生都在參與民主化運動，我的 DNA ，是突破、改變、創新，也是挑戰國民黨、對抗中國。 ​ 相比之下，侯卻是威權遺緒、核心價值空洞。從南榕案到恩恩案，侯友宜就是黨國體制下，鎮壓異議份子的執行者，而且，至今仍信奉國民黨那套威權侍從主義、恩庇主義。 ​ 新北這一戰，會是最艱鉅的苦戰。 但我責無旁貸，不只全力以赴，還要越戰越勇。 ​ ​ 謝謝鏡傳媒的專訪，讓我分享了從新北的政策、願景，到對對手侯友宜的看法，以及我對於這場選戰的期待。 ​ 更多專訪報導，請看留言處。,https://www.facebook.com/photo.php?fbid=637996521025822&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,1.15
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691902,672087,2022-09-22 16:05:40 CST,2022-09-22,16:05:40,Photo,"2,520",2348,63,25,19,0,1,0,3,61,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/638162334342574,「18 歲公民權一定要過，讓台灣民主更接地氣、更有活力！」 ​ 對佳龍來說，台灣的民主轉型就像是分期付款，現在，我們還有最重要的尾款沒有付，那就是邁向正常化的國家。 ​ 所以，18 歲公民權一定要通過，我們必須讓公民的權益和義務對等，民法上以 18 歲作為公民的身份，就不該把他們的政治權利排除在外！ ​ 上面這段話，是昨天我參加新北市議員候選人 顏蔚慈 所舉辦的「三重青年座談會」時，所分享對於18歲公民權的看法與期待。 ​ 謝謝民進黨副秘書長 林飛帆、市議員 李坤城 新北市議員，在昨天一起參與活動。更要感謝 臺灣青年民主協會 TYAD 理事長 張育萌、 雙北高中職學生權益陣線 理事 卓暐凱，還有許多的在地青年，直接、清楚的傳達出屬於年輕人的聲音。 ​ 「時代考驗青年、青年創造時代。」在關鍵時刻，年輕人更沒有包袱，也更有影響性，我們必須把握任何讓青年獲得重視的機會，讓台灣民主持續深化。 ​ 佳龍要懇請大家，年底一定要一起投下同意票，讓18 歲公民權通過，讓充滿理想與憧憬、生生不息的年輕人，扮演關鍵少數，為台灣的民主升級、注入更多活力！,https://www.facebook.com/photo.php?fbid=638161651009309&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-2.1
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691902,672087,2022-09-22 18:30:41 CST,2022-09-22,18:30:41,Photo,"2,583",2394,70,28,20,3,4,0,2,62,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/638227917669349,台灣攀岩，前進奧運！ ​ 懷抱著忐忑的緊張心情，佳龍今天早上到 原岩攀岩館-中和店 T-UP Climbing Zhonghe，來一場攀岩初體驗 🧗 ​ 中和原岩是許多高手特訓的場地，好在有教練的細心指導，我謹遵「三點不動、一點動」的策略，看著自己頭上的石頭選擇下一個攀爬的點、小心踩著每一步，不僅要動動手腳、還要用腦思考，練習之後很快就上手，運用腳的力量快速上攀了一段，教練給了我 99 分的評價，真是非常給面子，不過我自知還有進步很大空間，一定要再回來特訓！ ​ 攀岩運動已經成為 #亞運、#奧運 競賽項目，民間也有許多熱愛攀岩的朋友一直在付出，未來相信他們會在國際賽事上發光發熱，像新北貢寮 #龍洞 就是台灣著名的天然岩場，是攀岩好手的好去處。 ​ 台灣已經有很多高手，前進奧運絕不是夢！我們將推動中央、地方政府合作，給予更多的政策支持，有系統地栽培選手，相信未來台灣攀岩選手在奧運奪金不會只是夢想。 ​ 培育選手、舉辦賽事、前進奧運，我先前就承諾，當選後將設立 #運動局，未來我也會將攀岩列為重點培訓項目，要善用新北既有的良好場地和資源，讓新北有奧運攀岩選手的訓練中心。除了全國運動會之外，新北也要舉辦自己的攀岩競賽，「以賽代訓」，和國際好手交流切磋，提升台灣的攀岩實力，也為教練、選手們打造更好的訓練環境！ ​ #中華民國山岳協會 黃楩楠理事長、莊嘉仁副理事長今天也到現場，和我們交流攀岩的推廣。 ​ 一大早，我以攀岩展開活力的一天，也邀請大家一起來體驗健康的攀岩休閒運動，感受心、腦、手、腳並用的攀岩魅力！ ​ 立法委員 江永昌 何博文 Ho Po-wen 李坤城 新北市議員 張志豪 中和發言人 張嘉玲 黃淑君 板橋,https://www.facebook.com/photo.php?fbid=638225267669614&set=a.253069669518511&type=3,,,Photos from 林佳龍's post,,,,,-2.05
林佳龍,forpeople,100044464388138,POLITICIAN,TW,"Lin, Chia-lung　新北市長候選人
​
這次選戰，佳龍提出「新北大翻新」作為競選精神與城市展望，透過「新北大翻新」的競選主軸，我們要推動「新的新北認同」，展現打造進步城市的雄心壯志。​",2011-02-19 07:21:29,691902,672087,2022-09-22 21:30:02 CST,2022-09-22,21:30:02,Photo,"2,704",2386,84,28,19,0,1,2,5,179,,-,0,0,0,N/A,https://www.facebook.com/100044464388138/posts/638307220994752,「大」格局、「翻」轉軸線、「新」願景！ ——接軌國際，林佳龍海外台商後援會成立 ​ 台灣的經貿實力全球有目共睹，在世界各地打拚的台商夥伴，更是我們的驕傲，佳龍要感謝六大洲的各總會長、台商代表，特地回國成立海外台商後援會，表達對 #新北大翻新 的支持！ ​ 台商夥伴們對經濟的脈動熟悉，也有清晰的投資遠見，我們都認同新北有很好的發展條件，而我所提出的新北「大翻新」，就是能推動新北走向國際，實現「大」格局、「翻」轉軸線、「新」願景的選擇！ ​ 🌏 大格局｜啟動首都圈雙北引擎 我將以「雙子星城市」的宏觀視野，串連車流、物流、人流、金流，雙北雙箭頭一起前進，帶動一千萬人口的發展。 ​ 🌏 翻轉軸線｜海空雙港六星計畫 我認為，新北的觀光旅遊、產業經濟要提升，就要善用海空雙港與六星產業，讓「貨從雙港出、客從雙港入」，打造新的北台灣國際門戶。 ​ 🌏 新願景｜一百項政見真正升級 我有具體政見、更有執行魄力，要從產業到社福，擴大照顧市民、升級生活品質，讓大家都能在新北安心就業、放心成家。 ​ 新北市是台灣第一大城市，台商夥伴則連接國際的橋樑，今天，能夠獲得後援會總會長游萬豐國策顧問、榮譽總召集人林見松、謝世英國策顧問的支持，是我的榮譽，更是一種肯定。 ​ 同時謝謝立法委員羅致政粉絲團、新北市黨部主委 何博文 Ho Po-wen、市議員候選人 黃淑君 板橋、山田摩衣、 石一佑 - 小佑子粉絲團 出席力挺，共同與我及台商夥伴一起拚翻新！ ​ 新北目前最需要的改變，就是「換市長」，年底讓我上場，帶領新北與國際接軌，讓世界因為新北，更認識台灣！,https://www.facebook.com/photo.php?fbid=638304327661708&set=a.253069669518511&type=3,,,,,,,,-1.95
