Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,97596,97902,2022-10-20 12:38:52 CST,2022-10-20,12:38:52,Photo,"4,649",4046,200,41,26,2,5,0,3,326,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/656931785804375,小英總統來八德！#好鵬友 一起站出來！ 明天就是選戰倒數36天的日子，蔡英文 Tsai Ing-wen總統、鄭文燦市長將會來到八德、大溪後援會成立大會的現場，與各位好鵬友一起展現團結氣勢，迎接11月26日的勝選。 進步不回頭，票投鄭運鵬！邀請各位好鵬友們，一起到場喊出對桃園未來的期待，大家我們明天見！ ⏰時間：10/21（五）18:30 📍地點：統聯客運停車場（八德區東勇街380號，來福星飯店停車場旁） #運轉桃園大進化 #進步不回頭 #票投鄭運鵬,https://www.facebook.com/photo.php?fbid=656931732471047&set=a.254782076019350&type=3,,,,,,,,"4,649",1.41
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100167,100449,2022-11-04 11:30:58 CST,2022-11-04,11:30:58,Photo,"4,635",3738,528,62,20,4,36,4,11,232,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/668528851311335,積極爭取 #台積電 設廠龍潭！昨天蘇貞昌院長宣布龍潭科學園區第三期正式啟動，讓設廠計畫邁進一大步，未來擔任市長，我會盡全力推動設廠，如期如質、加速完成！ #天天有十三區政見，今天我推出龍潭區政見，我提出的每一項規劃，不只貼近市民朋友生活，更全面照顧所有市民朋友，有我在，請放心！ 今天所提出的龍潭區政見，包括：推動平鎮龍潭捷運線、龍潭客運轉運站；興建龍潭社福館、親子館、公托中心；改造龍潭運動公園為親子共融公園；「神龍鬧鎮」祭典品牌化，讓龍潭全面大進化，打造龍潭成為好觀光，好居住的好所在。 希望透過區域政見，讓每一區的市民好朋友，都能在桃園這座城市享受生活、好好生活。運鵬持續努力，找出最好的方式，讓龍潭好鵬友好生活，讓我來做龍潭的靠山！ ✅龍潭好生活，客庄第一品牌 🔸龍潭交通全面再提升 🔘推動平鎮龍潭捷運線 🔘推動板橋龍潭快速道路，連結龍潭交流道 🔘推動龍潭交流道附近地區都市計畫 🔘設置龍潭觀光交通轉運站 🔸龍潭生活機能大進化 🔘興建龍潭社福館、親子館、公托中心 🔘完成龍潭原住民文化會館 🔘完成第二停車場、新建市區停車場，引進影城及百貨商場 🔘改造龍潭運動公園為龍潭親子共融公園 🔘新建國軍桃園總醫院急重症醫療大樓、長照大樓 🔸龍潭觀光再升級 🔘打造「神龍鬧鎮」主題活動，結合五穀爺文化祭及龍潭龍舟賽 🔘龍元宮商圈升級，以菱潭街模式，發展地方創生聚落 🔘以三洽水休閒農業區、客家茶文化園區、鍾肇政園區為軸心，發展客庄特色旅遊 🔘推動龍潭大池夜間觀光活動、設置大型停車場 #票投鄭運鵬 #龍潭放心交給我,https://www.facebook.com/photo.php?fbid=668528834644670&set=a.254782076019350&type=3,,,,,,,,"4,635",1.41
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,55713,56398,2022-08-27 18:16:36 CST,2022-08-27,18:16:36,Live Video Complete,"4,617",2525,1511,154,201,1,18,4,33,170,crosspost,Yes,20848,32030,76110,02:06:14,https://www.facebook.com/100044626770324/posts/612522293666208,大家晚安！今天晚上我跟 蔡英文 Tsai Ing-wen 總統、 鄭文燦 市長 一起來到楊梅，與南桃園的鄉親相見歡。沒辦法到現場的朋友，歡迎加入直播，跟我們一起運轉桃園，大進化！,https://www.facebook.com/nicepongpong/videos/612522293666208/,,,桃園市長候選人 鄭運鵬 楊梅區後援會成立大會,,,,,"4,617",1.21
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,64455,65156,2022-09-16 00:13:51 CST,2022-09-16,00:13:51,Photo,"4,614",4071,130,36,24,1,1,0,4,347,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/629372681893619,八年的建設，光速的改變！ 昨天我去旁聽鄭文燦市長向市民報告市政建設，鄉親們的熱情鼓勵，就是有感建設的最佳證明。 未來我會延續鄭市長的五星施政。無論是鐵路地下化、國道交通、污水下水道、社會住宅，讓這些大小建設，都能持續運轉。 #大小建設我來延續 #鄭鄭得正 #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=629382811892606&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"4,614",1.4
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,54935,55613,2022-08-22 19:40:40 CST,2022-08-22,19:40:40,Photo,"4,614",3916,210,96,29,2,21,2,15,323,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/612597986904422,邀請全國青年落腳桃園，我們就是桃園青年的遮雨棚！ 運轉桃青大進化是現在進行式，今天我和總幹事 黃世杰、政策平台召集人 林飛帆共同宣布青年政策〈#運轉桃青三招〉，希望廣納青年落腳桃園，讓在桃園工作的青年，符合條件最高可領8.5萬元補貼，歡迎全國青年加入桃園隊，讓我們成為你最強力的後盾，一起打造新桃園！ 原先 鄭文燦 市長已發佈「桃青正好1.0」，使桃園成為全台最有吸引力的直轄市。桃園在2020、2021兩年，每年超過2.2萬年輕人求職。 在這樣的基礎上，「比較瘦的鄭市長」將繼續升級，以〈運轉桃青三招〉來升級桃園青年政策！ — 💡第一招：「#就業一對一，桃園支持你」 過去桃園的人力媒合平台，希望未來能進一步做到一站式服務的單一窗口；規劃將整合局處的資源，主動聯繫、輔導、追蹤。 尤其弱勢家庭的青年，在人脈上、資訊上可能沒那麼方便，更容易因生活現實而找不到好的工作。這樣的人最需要市政府主動聯繫，進行輔導與關心，讓他們的工作可以穩定。 💡第二招：「#做六領七，安薪多一點」 過去幾年來台商大量回台投資，預計有3千4百億落腳桃園，工作機會增加，需要更多年輕人加入。 「做六領七」建立在鄭文燦市長原先「安薪讚」的政策基礎上；就業獎勵金和僱用獎勵金各再加碼4千元，並隨基本薪資浮動調整。「證照讚」也將升級為2.0版，只要拿到相關職業類別證照，甲級可領2萬1千元、乙級可領9千元。 💡第三招：「#缺工缺才加三萬，全國青年通通來」 桃園是製造重鎮，是世界的引擎，缺才缺工的問題，需要政府來努力。未來只要雇用單位是桃園在地的缺工產業，就業青年不限戶籍地，只要穩定就業半年就可以領1萬5，之後每個月再加碼2千5，一年總共可領3萬。 — 運轉桃青大進化是現在進行式，符合條件最高可領8.5萬。歡迎全國青年加入桃園隊，讓桃園市政府成為你最強力的後盾，一同打造我們的新桃園！ #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=621226426041578&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"4,614",1.4
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100899,101180,2022-11-11 14:10:16 CST,2022-11-11,14:10:16,Live Video Complete,"4,596",2441,1635,132,188,1,8,4,11,176,owned,Yes,15018,16178,0,02:03:52,https://www.facebook.com/100044626770324/posts/494985862591602,洪運當頭，非鵬不投！好鵬友洪姐來了！ 今天下午，我跟 洪慈庸 來到 #平鎮 車掃，我會延續這幾天的氣勢，歡迎平鎮的朋友出門跟我們揮揮手打招呼！👋 無法到場的朋友，可以跟我們一起線上看直播喔👍 ⏰11/11（五）下午14:20 📍建安宮 出發 建安宮（平鎮區平東路98號）➡️右轉平東路一段➡️右轉金陵路四段➡️金陵路三段➡️金陵路二段➡️金陵路➡️左轉和平路➡️右轉振興路➡️左轉德育路二段➡️右轉環南路三段➡️環南路二段➡️環南路➡️右轉民族路➡️右轉廣明路➡️右轉義民路➡️右轉復旦路➡️右轉環南路➡️右轉育達路➡️延平路二段➡️右轉中豐路➡️中豐路一段➡️中豐路南勢一段➡️中豐路南勢二段➡️右轉南豐路➡️左轉工業七路➡️右轉工業十路➡️左轉自由街➡️左轉湧光路➡️右轉中豐路山頂段➡️全國加油站（平鎮區中豐路山頂段368號） #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/494985862591602/,,,勇者出發！平鎮車掃 ft. 洪慈庸 ｜桃園靠3鄭運鵬,,,,,"4,596",1.21
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,58450,59140,2022-09-03 08:40:09 CST,2022-09-03,08:40:09,Photo,"4,595",4206,122,56,46,1,111,1,4,48,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/620826302748257,🌀 中央氣象局已發佈海上陸上颱風警報！請注意安全！ #軒嵐諾 颱風來勢洶洶，​暴風圈持續擴大，中央氣象局已在凌晨2點30分，發布海上陸上颱風警報。台中以北地區及山區需慎防豪雨，各位市民朋友也務必注意安全，做好防颱準備。 稍早中央災害應變中心已升為一級開設，各部會進駐應變中心。我稍早也與鄭文燦市長一同了解桃園市政府相關防災整備與防汛需求，也會隨時與中央各部會保持密切聯繫。 🌧️各位市民敬請注意出入安全，隨時留意颱風資訊，出門在外慎防雨勢強風，一起安全渡過今年第一個襲台的颱風。,https://www.facebook.com/photo.php?fbid=620826279414926&set=a.254782076019350&type=3,,,,,,,,"4,595",1.4
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,98454,98764,2022-11-01 22:42:35 CST,2022-11-01,22:42:35,Photo,"4,584",3993,393,47,16,4,11,0,21,99,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/666711368159750,感謝一同奮鬥過的立法院戰友愛信任-劉世芳特地從高雄來到桃園，和我一起在大園區車隊掃街，看到許多市民朋友給我鼓勵與支持，真的非常感動！ 今天看見許多大園區的市民朋友非常熱情，謝謝各位超級好鵬友，我也要向大家報告，今天開始，#天天有十三區政見，希望透過每一區詳細的政見，照顧所有市民朋友，讓每一區的市民好朋友，都能在桃園這座城市享受生活、好好生活。 這次我提出的大園區政見，期盼大園桃園航空城，機能再進化，包括航空城民宅拆遷重建，加發20%拆遷特別補償費；完成國道2號大園交流道延伸台15線；完成清華大學附設醫院。 運鵬持續努力，用最擅長的溝通協調能力，整合最佳的方式，讓大園好鵬友好生活，讓我來做大園的靠山！ ✈️大園桃園航空城，機能再進化 🔸完成航空城計畫 🔘航空城民宅補償加發20% 🔘安置住宅基地113年完成，保障拆遷戶權益 🔘興建黑貓中隊紀念博物館、大園城市故事館 🔸改善大園交通 🔘113年完成國道2號大園交流道延伸台15線 🔘任內發包捷運綠線G31站到機場捷運A16站 🔘完成30米航城路，連接客運園區到機場捷運A15大園站 🔘推動國一甲線到竹圍漁港 🔘竹圍漁港轉型為觀光漁市及遊艇碼頭 🔸提升大園生活機能 🔘完成大園國民運動中心 🔘潮音國小遷校至客運園區 🔘新設航空城中小學 🔘發展菓林新市鎮 🔘協助清華大學醫院落腳大園 🔘完成華興池埤塘生態公園 🔘完善許厝港國家級濕地及草漯沙丘服務設施 #票投鄭運鵬 #大園放心交給我,https://www.facebook.com/photo.php?fbid=667417814755772&set=a.254782076019350&type=3,,,,,,,,"4,584",1.39
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,103119,103404,2022-11-24 17:51:54 CST,2022-11-24,17:51:54,Photo,"4,564",3813,220,52,40,0,4,0,4,431,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/684214786409408,看好11月26日車次了嗎？回家投票！就一定會贏！ 今早，好溫暖！看到好多立法院的好同事，一起為台北市長 陳時中候選人加油，過去幾年，我跟阿中部長，是一起打拚的好戰友，無論行程再怎麼緊湊，我一定要親自給阿中部長最溫暖的支持。 台灣每個重要的時刻，我跟阿中部長都一起度過，前瞻基礎建設預算、防疫紓困條例、四大公投，還有好多好多法案，在我們的努力下，一一完成推動。 台北、桃園，這兩座密不可分的城市，未來的藍圖，我們都規劃好了！讓首都圈飛得更高，讓大家可以幸福生活！ 因為有大家，為台灣挺身而出，才有今天進步的台灣；11月26日，請大家為家鄉挺身而出，買一張回家的車票，顧好台灣！ #票投鄭運鵬 #進步不回頭 #為桃園挺3而出 #1126出來投票,https://www.facebook.com/photo.php?fbid=684214496409437&set=a.254782076019350&type=3,,,,,,,,"4,564",1.39
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,59307,59995,2022-09-04 11:23:56 CST,2022-09-04,11:23:56,Photo,"4,530",3967,276,89,36,1,28,3,21,109,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/621576629339891,桃園不只青年要進化，產業也要大進化！ 讓優秀人才留在桃園，是讓桃園能夠更進化的關鍵！ 推行桃園人才在地培養、建立更符合環保規範的低碳園區，以及吸引外地人才前進桃園，是我認為政府應該致力推動的事，也是我該實現的政策💪 一、推動國家重點領域學院落腳桃園 在桃園建立半導體學院、PCB學院，推行桃園人才在地培養、在地就業。擴大桃園、新竹半導體產業廊帶優勢，爭取設立國家重點領域研究學院。 由政府協助縮短產業與就業端，解決缺才、缺工的過渡期，協助產業要轉型，人才也升級，提升薪資水準。 二、建立低碳產業園區 桃園未來新設立園區，持續招商引資國際級企業進駐桃園，並優先引進以三低一高（低耗能、低耗水、低污染、高附加價值）企業。 推動設置再生能源設施，讓再生能源發電量逐年增加，要求進駐廠商達一定契約容量作為；同時設定進駐廠商溫室氣體淨排放量上限，並配合桃園市再生水廠建置，規範再生水使用量。 三、推動外籍人才及移工長駐留用 我們要鼓勵外地人才移居桃園就業，推動外籍人才及移工長駐留用，解決缺工、缺才問題。未來外縣市來桃園就業者，可規劃比照補助青年方案。 為吸引更多人移居桃園，未來資深移工或僑外生，只要從事中階技術工作滿5年，取得永久居留者，規劃獎勵措施投入缺工、缺才產業。 📢桃園要進化，產業必須大進化！讓在地人安心留在桃園，讓外地人根留桃園，我會打造讓所有人安心生活的桃園市。 #運轉桃園大進化 #產業大進化,https://www.facebook.com/photo.php?fbid=621575712673316&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"4,530",1.38
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100243,100526,2022-11-05 13:55:02 CST,2022-11-05,13:55:02,Native Video,"4,516",3703,289,91,34,1,7,1,10,380,owned,Yes,452417,453525,0,00:01:15,https://www.facebook.com/100044626770324/posts/669343827896504,走過一萬公里的桃園，超過1000個行程，從山上到海邊、從鄉村到城市、從廟宇到市場，握遍每雙鄉親的手，傾聽民眾的聲音，完成市民的期盼。 1126望你牽成，讓運鵬做桃園的靠山。 #萬里千程 #望你牽成 #3號鄭運鵬 #1126出來投票,https://www.facebook.com/nicepongpong/videos/800295441048399/,,,與鵬同行 萬里千程,,,,,"4,516",11.15
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,101019,101307,2022-11-12 22:13:37 CST,2022-11-12,22:13:37,Photo,"4,505",4078,190,42,42,1,13,0,5,134,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/674875987343288,我的五星市長好鵬友陳其邁 Chen Chi-Mai，又要來桃園啦！ 桃園大邁進，交給鄭運鵬！各位桃園的好鵬友，歡迎大家拿出熱情，站出來為我們加油！ 選對人，會做事，桃園就大進步；如果選錯人，這些進步都沒有！看到高雄市民花了很大的力氣，才找回會做事的陳其邁市長，不能讓桃園重演在高雄的噩夢，讓運鵬來當桃園的靠山，桃園一定進步不回頭！ ⏰11/13（日）18:45 📍鄭運鵬北桃園競選總部（桃園區春日路579號），終點延平公園（桃園區金門二街） #票投3號鄭運鵬 #1126出來投票 #進步不回頭 #望你牽成,https://www.facebook.com/photo.php?fbid=674874927343394&set=a.254782076019350&type=3,,,,,,,,"4,505",1.37
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,55713,56398,2022-08-27 09:55:02 CST,2022-08-27,09:55:02,Photo,"4,482",4020,205,88,55,1,4,0,7,102,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/615725196591701,前陣子跟大家分享我對桃園捷運的規劃，總共有三支箭，第一支箭是「兒童樂園在桃園」。今天要向大家開箱我的桃園捷運第二支箭：打造國家級「健康樂活村」！ 在鄭文燦市長與市府努力推動下，桃園具有智慧醫療優勢，現已有醫學單位選擇落腳桃園，包括：清華大學桃園醫院、中央大學八德智慧健康創新園區、桃園亞東醫院、陽明交通大學國家級智慧生醫教學與研究中心；衛福部也在桃園推動部立桃園醫院，增設400床智慧醫院。 智慧健康、資訊、ICT產業、5G產業鏈、物流重鎮都在桃園，讓桃園的智慧醫療生態系得以更完整。我的桃園捷運第二支箭「健康樂活村」，就是以智慧醫療旗艦計畫主軸，以打造國家級健康樂活村為目標，讓高齡長者、孩童都可以在桃園享受宜居生活。 智慧醫療旗艦計畫，包含「引進智慧健康器材產業」、「打造輔具、醫材臨床實驗中心」、「媒合5G產業鏈業者」、「引進老人復健醫院、兒童醫院資源」。桃園有既有資通訊產業優勢，若能結合人工智慧、醫療、生技、健康各層面，更能進一步打造出國家等級的智慧醫療示範場域。 幼兒與長者為生理上的相對弱勢，一個社會若能同時適合幼兒與長者的安居，絕對是一個最關注弱勢需要的社會。桃園有很好的工業基礎，也有很好的城市環境，這些在未來智慧醫療上，會是很大的利基，仰賴未來的政府努力整合再進化，讓全桃園高齡長者，都能享受很好的生活。 #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=615758453255042&set=a.254782089352682&type=3,,,,,,,,"4,482",1.36
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,102348,102632,2022-11-21 19:00:57 CST,2022-11-21,19:00:57,Live Video Complete,"4,443",2817,1227,62,184,2,10,6,19,116,owned,Yes,14844,15251,0,01:29:48,https://www.facebook.com/100044626770324/posts/5654867081228384,🌟延續五星光榮 #平鎮 勝選晚會🌟 今天晚上在平鎮！ 每天都要大集氣，最後衝刺不遺餘力！ 賴清德 副總統、林昶佐 Freddy Lim 委員，是我今晚的助陣好夥伴。我們現在都在平鎮參加我的勝選晚會，一起進行最後衝刺！ 歡迎平鎮好朋友加入我們，其他地區的朋友跟我們一起看直播。 讓會做事的團隊，繼續帶領桃園，桃園需要進步不回頭！ ⏰11/21（日）18:30 📍平鎮區中庸路276號統聯客運空地 #1126出來投票 #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/5654867081228384/,,,延續五星光榮 平鎮勝選晚會！ft. 賴清德、林昶佐｜桃園靠3鄭運鵬,,,,,"4,443",1.17
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100344,100623,2022-11-06 10:04:55 CST,2022-11-06,10:04:55,Live Video Complete,"4,442",2805,1088,136,255,3,13,1,30,111,crosspost,Yes,14732,16022,42528,02:07:58,https://www.facebook.com/100044626770324/posts/621925859626365,小英總統來桃園啦！ 我的 農會、漁會、水利會，以及休閒農業區的聯合後援會，將在今天成立。風林火山來相挺，一起成為桃園好鵬友！ 活動地點在我的北桃園競選總部（桃園區春日路579號），特別邀請到 蔡英文 Tsai Ing-wen 總統、鄭文燦 市長共襄盛舉，歡迎各位桃園鄉親前來現場加入我們，或是加入我們的線上直播！ #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/621925859626365/,,,農會、漁會、水利會及休閒農業區 後援會成立大會 ft. 蔡英文、鄭文燦 ｜桃園靠3鄭運鵬,,,,,"4,442",1.17
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100460,100733,2022-11-07 18:01:30 CST,2022-11-07,18:01:30,Photo,"4,434",3908,245,85,62,11,41,0,3,79,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/670969791067241,第二波 #好運篷 來了！小朋友到成人通通都有！今晚7點正式開賣！ 開賣4小時就熱銷一空的好運篷回來了！感謝大家耐心等待，我們已經加開產線製作更多成人版好運篷，還沒買到的好鵬友，今天晚上可以把握機會搶購喔！ 上次好運篷開賣後，我們就接獲許多網友敲碗詢問，「有沒有給小朋友穿的款式？」，「我家小孩也吵著要！」，跟各位好鵬友報告，今天晚上7點開始，小朋友版的好運篷就要開賣了，快把握機會，入手今年最潮的競選小物！數量有限賣完為止喔！ 販售時間⏱11/7（一）19:00至11/25（五）23:59，數量有限售完為止 好運系列商品在這裡👇 🌟好運篷：台灣第一件募款小物斗篷，穿著斗篷不只拉風帥氣，更是斗內運鵬 🌟好運袋：購買好運袋，讓人好運帶著走，抽獎都能抽到一番賞 🌟好運幣：好運幣連動南區競總限量轉蛋，精緻小品等您來蒐集 🌟好運杯：成雙成對好運杯，讓人一杯接一杯，好運接著來 🌟好運罩：以後有事情都有運鵬罩，勇者將化身遮雨棚照顧每一位市民 🌟好運徽章：網路上共有五種款式，現場還有第六款神秘徽章限定販售 多少錢可以獲得好運商品👇 🌟好運篷：1450元 🌟好運禮包：1000元 🌟我全都要：2022元 （大鵬友好運篷+好運禮包） 🌟小鵬友也全都要：2022元（小鵬友好運篷+好運禮包） 實體販售據點在這裡👇 2022鄭運鵬北桃園競選總部 📍桃園市桃園區春日路579號 ⏰早上10:00-晚上19:00 2022鄭運鵬南桃園競選總部 📍桃園市中壢區中華路二段536號 ⏰早上10:00-晚上19:00 我要線上買🔗 https://nicepon.oen.tw:=:https://nicepon.oen.tw/ #運轉桃園大進化 #桃園勇者,https://www.facebook.com/photo.php?fbid=670968027734084&set=a.254782089352682&type=3,,,,,,,,"4,434",1.35
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,103119,103404,2022-11-24 11:06:35 CST,2022-11-24,11:06:35,Live Video Complete,"4,432",1975,1974,107,205,2,4,4,15,146,crosspost,Yes,10279,11546,16936,01:02:21,https://www.facebook.com/100044626770324/posts/701232954673834,#龍潭 的朋友們早安～今天風雨交加，但沒關係，我們風雨生信心！ 我和 立法委員湯蕙禎 ，現在在龍潭進行車掃，歡迎龍潭朋友出門跟我們揮揮手、打招呼！ 其他地區的鵬友久等了，我們線上直播見！最後一哩路，我們一起進步不回頭、邁向勝利！ ⏰11/24（四）早上 11:00 📍龍元路164號 出發 龍元路164號➡️右轉神龍路➡️左轉新龍路➡️左轉東龍路➡️右轉北龍路➡️右轉龍華路➡️左轉新龍路➡️光明路➡️左轉大同路➡️左轉五福街➡️左轉中正路➡️中正路三林段➡️右行民族路➡️右轉建國路➡️左轉民生路➡️右轉大順路➡️右行大順路➡️左轉中正路➡️右轉北龍路➡️右轉大昌路二段➡️中油油站（龍潭區大昌路二段8號） #1126回家投票 #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/701232954673834/,,,勇者出發！龍潭車掃 ft. 湯蕙禎｜桃園靠3鄭運鵬,,,,,"4,432",1.17
